"species","n_records","crop","countries","sites","sites2","abundance","temp.p90.kde","temp.p95.kde","temp.p99.kde","temp.max","prec.p01.kde","prec.p05.kde","prec.p10.kde","prec.min"
"Staphylea pinnata",4,FALSE,3,4,4,4.19227834360758e-05,15.0484626670248,15.4669311031366,16.2380184492364,14.60000038,6.11511031203034,21.2430947737934,32.8694492417518,42.5
"Hypericum myrtifolium",1,FALSE,1,1,1,8.7282174767125e-05,20.1271386358012,20.4915775946183,21.1756029804332,18.89999962,15.9941372614072,32.0222272774341,40.9540231989339,73.30000305
"Calamagrostis pseudophragmites",2,FALSE,2,2,2,4.91854601652882e-05,21.9039694430056,22.2696260536485,22.9554732657533,20.70000076,17.7952286411132,41.6667302059343,56.8422308506087,52
"Liatris spicata",1,FALSE,1,1,1,2.68059604794299e-05,19.8265793590989,20.1903433800601,20.8747150482989,18.60000038,81.3229466760065,98.3643228522875,107.454870657905,140
"Odontites vulgaris",13,FALSE,7,12,13,0.000219927747397387,25.2014026037844,25.872077294395,26.9437808454613,25.70000076,4.36869300861374,20.8369602434289,35.8687251944618,10.60000038
"Atriplex longipes",1,FALSE,1,1,1,5.98114638639072e-06,18.9260559541646,19.2911271565052,19.9724509404729,17.70000076,78.7125011331775,95.7657583676049,104.852744828439,137.4000092
"Oryza sativa",3,TRUE,2,2,3,0.000200494227767751,24.4780525778937,24.900042634903,25.6733262244089,23.89999962,37.9478314360378,61.6406321961309,77.2826740697966,80
"Aethusa cynapium",1,FALSE,1,1,1,7.86197510107682e-06,21.2281623036191,21.5919589272716,22.2782549244867,20,146.20904873077,163.262808081449,172.351429033269,204.9000092
"Ammannia multiflora",1,FALSE,1,1,1,1.07657710971713e-05,22.0288102265923,22.3934221506033,23.0789918935968,20.80000114,84.124409919333,101.163055503365,110.252047447112,142.8000031
"Malabaila aurea",6,FALSE,1,3,6,0.0004658250785882,18.3988551945332,18.880979403886,19.7314619915316,18,8.6314354058464,22.7094570216033,31.2849031837467,61.79999924
"Boraginaceae spc",2,FALSE,1,2,2,2.66141193316279e-05,18.8796074418545,19.295818959653,20.0478721617656,18,8.57412492483707,22.6347441513849,31.2055065252813,61.79999924
"Quercus infectoria",1,FALSE,1,1,1,8.20232754697354e-05,15.3264402365736,15.6903128320194,16.3743669868914,14.10000038,47.8292980020553,64.8657892445974,73.9521696940631,106.5
"Quercus aucheri",13,FALSE,1,9,13,0.000947340299715429,18.0772317414047,18.7312101394219,19.9705375373739,19,2.23592717199873,11.6413745470381,20.0099940577926,34.20000076
"Notobasis syriaca",5,FALSE,1,4,5,9.03033142575808e-05,18.329980970132,18.7286192924609,19.4653283356525,17.5,3.97752203039082,15.6071319808794,24.4007311738461,41
"Elaeagnus angustifolia",14,FALSE,5,10,14,0.000382082237796988,21.4688845336713,22.2863583263222,25.6666231411455,25.89999962,2.60024709627846,12.0458740633792,19.5733610707074,15.5
"Cerinthe major",3,FALSE,2,2,3,0.000105039610232531,19.5549449216449,20.0986417028496,20.9742607764874,19.20000076,1.18893660844557,9.22746561954507,18.8126901789387,12.5
"Tragopogon porrifolius",1,FALSE,1,1,1,9.88226552617845e-06,16.1263802802042,16.4907630866334,17.1739363976932,14.90000057,32.5269880953794,49.4877218103058,58.5672418115591,91.09999847
"Cicer arietinum",2,FALSE,2,2,2,9.47464958976621e-05,21.0329487893145,22.17311232347,23.3407544761743,22,7.79735903563846,21.5075491032985,30.0141770728165,55.90000153
"Knautia integrifolia",3,FALSE,1,2,3,6.08282421124917e-05,23.3222545433371,24.2022181208002,25.3066755037641,23.89999962,3.28385663032433,16.19747217721,28.3203258320888,18.39999962
"Hypericum perfoliatum",4,FALSE,1,2,4,5.37469645939366e-05,24.2301006017196,24.6830847210519,25.4697075435195,23.5,0.982631475538574,7.73447242083225,14.8029316393286,24.20000076
"Astragalus stella",1,FALSE,1,1,1,0.000115949213414943,20.5262322870546,20.889675361849,21.5745005786748,19.30000114,40.0686857648115,57.0803119236643,66.1627521292327,98.70000458
"Citrus sinensis",2,TRUE,2,2,2,3.3035730972085e-05,27.0114412045916,27.4126635020113,28.140634868144,26,17.20000076,3.53607845261804,7.65693562344444,17.20000076
"Trifolium lucanicum",9,FALSE,1,4,9,0.000451158053054386,20.1137492375033,20.6733856531937,22.8060240996702,23.89999962,11.0924786474654,30.3483915255677,41.259726226652,11.10000038
"Oenanthe silaifolia",4,FALSE,1,3,4,6.9048938634541e-05,18.0559756996421,18.4245793749043,19.1197643618511,17.20000076,6.86308351827137,22.3349554050285,33.0624094862025,34.60000229
"Centaurea diffusa",4,FALSE,1,2,4,0.000101102122121062,27.7163941691555,28.0823178151914,28.7640203772026,26.5,10.90000057,1.49236560527549,3.86553991216762,10.90000057
"Verbascum phoeniceum",2,FALSE,1,1,2,4.9473345882886e-05,18.8441786122596,19.4837408314196,20.432052224406,18.80000114,32.4430351466703,52.358128787849,63.1349035796938,76.40000153
"Picris rhagadioloides",3,FALSE,1,2,3,4.03974792774206e-05,27.5988521700848,28.1583747583946,29.0469712087678,27.30000114,3.200000048,1.17867831213678,3.28491502930946,3.200000048
"Scaligeria napiformis",1,FALSE,1,1,1,5.14257797433854e-06,26.4273345646813,26.7925993549306,27.474928265928,25.20000076,1.100000024,0.66910363211417,2.31758823845026,1.100000024
"Trifolium apertum",10,FALSE,1,5,10,0.000612770316305738,25.1433482982636,26.9032438673673,28.5605224833098,27.70000076,0.140367654570978,4.33583309818521,9.1029958645292,1.100000024
"Chrozophora spc",19,FALSE,3,10,19,0.000368476600437191,28.5321273950248,29.0462004110636,29.9602565728156,28.5,0.100000001,1.08461841043999,3.11480642584547,0.100000001
"Colutea arborescens",1,FALSE,1,1,1,1.80191693290735e-05,15.3264402365736,15.6903128320194,16.3743669868914,14.10000038,47.8292980020553,64.8657892445974,73.9521696940631,106.5
"Tamarix hampeana",4,FALSE,1,2,4,2.95746310424241e-05,23.0462506384709,23.495338118533,24.2806314406022,22.30000114,7.31177822808798,21.0691299902996,29.8601320832247,56.70000076
"Cucumis melo",9,TRUE,3,3,9,0.000193218026231501,28.846177652161,29.2767312199859,30.0782944022211,28.5,0.100000001,0.905594480224869,2.76988429847558,0.100000001
"Chrozophora tinctoria",20,FALSE,3,11,20,0.000386668466541948,28.6856989008118,29.1982721163178,30.0917661002596,28.5,0.100000001,0.904863012039406,2.77106503991711,0.100000001
"Platanus orientalis",2,FALSE,2,2,2,0.000122687266805051,15.0425487234158,15.4388404541646,16.1687330522338,14.10000038,53.3546494175321,72.19442212743,82.7622172607641,106.5
"Trigonella balansae",1,FALSE,1,1,1,4.09524628212843e-05,18.5261289339773,18.8896076877727,19.5742233039799,17.30000114,1.21313468230653,7.90054746058606,13.9031925566518,41
"Plantago indica",3,FALSE,1,2,3,0.000110339335082577,25.5757537488148,25.9469433243665,26.6414264850178,24.39999962,16.4590484786976,32.7060398667721,41.7714134558547,73
"Hypericum empetrifolium",13,FALSE,1,4,13,0.00065017089216507,26.1200438210279,26.6789588077457,27.5859564736274,26,0.400000006,1.5489321892108,4.00465584582502,0.400000006
"Cyperaceae spc",3,FALSE,2,2,3,7.40913493002013e-05,25.7703723447305,26.4743872245958,27.4644766335792,25.89999962,1.72225304439531,10.3302296374749,18.3089452223308,15.5
"Trifolium affine",1,FALSE,1,1,1,1.79025423728814e-05,18.5261289339773,18.8896076877727,19.5742233039799,17.30000114,1.21313468230653,7.90054746058606,13.9031925566518,41
"Trifolium brutium",6,FALSE,2,5,6,6.97947959336262e-05,22.183018920383,22.5858386817694,23.3257678528472,21.5,3.70438624857946,21.6003867843625,63.0689721176195,11.10000038
"Lotus halophilus",4,FALSE,2,3,4,5.74220252500093e-05,18.7517182355969,19.1504360356733,19.9015071700346,18.10000038,3.63655425947389,15.1798244433102,24.3592859265871,41
"Picris pauciflora",5,FALSE,1,2,5,0.000155638471973135,28.870869633198,29.2376709054349,29.9274865528337,27.70000076,1.100000024,0.68907957633063,2.35606217298192,1.100000024
"Knautia degenii",1,FALSE,1,1,1,6.14526237205556e-06,23.7258032755438,24.0912485024578,24.7720497744288,22.5,14.5,1.66098486470226,4.17179442197659,14.5
"Genista radiata",5,FALSE,1,3,5,0.000121295487793688,26.3379287536499,27.4742375327041,28.6394964694614,27.30000114,3.200000048,3.16023056025805,6.92422726184813,3.200000048
"Lotus hirsutus",2,FALSE,1,2,2,2.72556555245337e-05,26.7194151262146,27.1754966361429,27.9647067987017,26,0.0794160826233858,4.31601381479095,9.74200715586926,0.400000006
"Lupinus albus",2,FALSE,2,2,2,7.04009877210579e-05,20.8691324685584,21.2950948961132,22.0520699297847,20,1.905545741149,10.4695519479209,18.1775030308226,36.20000076
"Gossypium hirsutum",3,TRUE,1,1,3,3.83675960131336e-05,27.8269198133713,28.2136282237306,28.9380098023334,27.10000038,1.800000072,1.29548200685171,3.50415705214845,1.800000072
"Eryngium creticum",8,FALSE,1,5,8,0.000259918322615285,27.991033005987,28.5264024453957,29.4136566472708,27.70000076,0.300000012,1.51352677269115,3.90742156960578,0.300000012
"Mantisalca salmantica",2,FALSE,2,2,2,2.26683794930306e-05,27.4771729791537,27.9015544082239,28.6521810843574,26.60000038,3.200000048,3.08080935025955,7.12085174572616,3.200000048
"Pseudodictamnus acetabulosus",1,FALSE,1,1,1,4.00669930430301e-06,23.6281662901888,23.9937120924,24.6761214899956,22.39999962,21.89999962,2.60370016463644,5.84133640602042,21.89999962
"Cyperus glomeratus",4,FALSE,1,2,4,4.25907565059276e-05,27.4420802507568,27.9100351327811,28.7441839806405,27,16.10000038,2.4508379955985,5.57680366688583,16.10000038
"Jasione heldreichii",4,FALSE,1,1,4,0.000205594363575269,27.3551212106671,27.7841919722992,28.5417353625597,26.5,0.0499985435454845,3.94684582001102,8.45808140212441,12.90000057
"Vitex agnuscastus",4,FALSE,1,3,4,4.02960809647406e-05,27.9229100481942,28.2945541135663,28.9923564853541,26.80000114,0.300000012,0.868875736404121,2.69990173701343,0.300000012
"Hypericum polyphyllum",1,FALSE,1,1,1,9.39269171384457e-06,24.7285447494028,25.0934544187574,25.777657946432,23.5,24.20000076,2.98877190792524,6.49084170272802,24.20000076
"Rhus coriaria",3,FALSE,1,2,3,8.65530942631722e-05,28.4763173223761,28.9198099465968,29.6951696066359,27.70000076,1.100000024,1.39427216201031,3.72370804593825,1.100000024
"Ononis mitissima",2,FALSE,2,2,2,4.02014340932648e-05,23.804197560672,24.1686107450309,24.8530823430671,22.60000038,0.354270919742535,5.06537058050634,9.98403153284839,14.5
"Ptilostemon strictus",1,FALSE,1,1,1,2.02000462832018e-05,26.4273345646813,26.7925993549306,27.4749282659281,25.20000076,1.100000024,0.669103632114169,2.31758823845026,1.100000024
"Odontites luteus",1,FALSE,1,1,1,5.43716679360244e-05,24.2270432412787,24.5914892018357,25.275017773884,23,1.93348438313951,9.9816040195248,16.6651597854316,45.29999924
"Paspalum distichum",7,FALSE,3,5,7,0.000107786978501439,27.4275062277972,28.050712237977,29.0630164816833,27.70000076,0,0.970377196638621,2.90219558406042,0
"Zinnia elegans",4,FALSE,2,3,4,6.34243831718992e-05,27.3191445582582,27.940943505462,28.8967452396725,27.30000114,3.200000048,2.20433859772489,5.21170915732466,3.200000048
"Cynodon dactylon",17,FALSE,3,10,17,0.000409795216705621,27.240073437902,27.7280387545357,28.5906075768172,27,0.300000012,2.8619584264012,6.42738038356361,0.300000012
"Seseli peucedanoides",1,FALSE,1,1,1,4.15410385259631e-05,28.9280036505289,29.293157947709,29.976701196026,27.70000076,1.100000024,0.669103632114171,2.31758823845026,1.100000024
"Kickxia commutata",1,FALSE,1,1,1,1.3916958735194e-05,25.126681488576,25.4918226442159,26.1758913193528,23.89999962,18.39999962,2.11049142380936,4.97733324692037,18.39999962
"Cirsium italicum",5,FALSE,1,3,5,7.10195986654153e-05,26.2587840687727,26.7717962645845,27.688482951778,26.20000076,0.300000012,1.55570053487618,4.00180920457787,0.300000012
"Amaranthus viridis",2,FALSE,1,1,2,1.36431145207107e-05,25.0260509898839,25.3909292634058,26.0724945493739,23.80000114,0.311935756468346,4.80962674901436,9.42568585199661,32.29999924
"Alhagi maurorum",1,FALSE,1,1,1,6.39253372759194e-05,28.9280036505289,29.293157947709,29.976701196026,27.70000076,1.100000024,0.66910363211417,2.31758823845026,1.100000024
"Alhagi graecorum",1,FALSE,1,1,1,0.000134272777675106,28.9280036505289,29.293157947709,29.976701196026,27.70000076,1.100000024,0.66910363211417,2.31758823845026,1.100000024
"Sporobolus alopecuroides",1,FALSE,1,1,1,3.57197258187357e-05,24.2270432412787,24.5914892018357,25.275017773884,23,1.93348438313951,9.98160401952481,16.6651597854316,45.29999924
"Salicornia europaea",1,FALSE,1,1,1,1.76084174605432e-05,27.2277708111237,27.591227320722,28.2776864767583,26,19.30000114,2.22754756717971,5.18394158918999,19.30000114
"Amaranthus palmeri",1,FALSE,1,1,1,2.75321768326805e-05,27.2277708111237,27.591227320722,28.2776864767583,26,19.30000114,2.22754756717971,5.18394158918999,19.30000114
"Limonium vulgare",4,FALSE,2,3,4,0.000147641359192341,26.6973723791542,27.0652178816541,27.7534939164132,25.70000076,10.60000038,2.40228320103996,5.50470151889889,10.60000038
"Salicornia fruticosa",1,FALSE,1,1,1,4.91397696573297e-06,27.2277708111237,27.591227320722,28.2776864767583,26,19.30000114,2.22754756717971,5.18394158918999,19.30000114
"Lycium spc",10,FALSE,3,8,10,0.000158095850816421,25.9361293275787,26.4195797181584,27.2478323592689,25.39999962,0.840771585447621,7.66937452022522,15.6052297377994,0.699999988
"Rumex patientia",4,FALSE,2,3,4,7.70069841606917e-05,18.5528866324441,18.9278527797786,19.6269107428708,17.5,2.94945187171239,12.9816724439427,20.7850196626326,22.89999962
"Quercus frainetto",20,FALSE,5,18,20,0.00035157512623062,17.146098461546,17.6586705252469,18.5738325150203,17.5,7.02753653961086,24.4068487400462,37.5164443256186,31.89999962
"Juniperus communis",2,FALSE,1,2,2,1.25354891920021e-05,24.9253728537649,25.301385018282,26.0044577657898,23.89999962,19.6434746344885,36.1254973168987,45.1442686287281,75.70000458
"Silene noctiflora",5,FALSE,1,3,5,4.95457141625995e-05,25.3073513390776,25.7085047597892,26.448360549311,24.39999962,20.104838108533,37.3137578890878,46.8091449674651,73
"Ornithogalum refractum",4,FALSE,2,3,4,8.29401534297813e-05,17.5153751747802,17.9937801727449,18.8367351492904,17.10000038,0.540741476608736,5.93401702967468,11.662466793908,23
"Scorzonera parviflora",1,FALSE,1,1,1,5.21118139155274e-05,21.6279073880748,21.9934622907624,22.6755698781456,20.39999962,30.9604600554668,47.9041866031479,56.9717479567132,89.5
"Rubus radula",70,FALSE,4,21,70,0.00126326034094205,22.8742357457928,23.625769761897,25.0442938686539,25.10000038,1.87144477661469,11.5013644174919,21.1863212603789,0.100000001
"Iris pseudacorus",2,FALSE,2,2,2,8.25509144980074e-05,17.1747781501588,17.5931762343737,18.3674610391424,16.5,10.074996362718,25.3993255697823,34.5845161731943,56.5
"Ambrosia psilostachya",32,FALSE,2,18,32,0.000542834789131661,24.8532845711962,25.3393645388366,26.2751543551349,25.39999962,9.87475910409627,29.4976765723214,42.3653175750147,24.30000114
"Silene dioica",5,FALSE,1,3,5,4.59169468109444e-05,25.3273293258867,25.7292406721138,26.4675815193648,24.39999962,19.7897791173149,36.954002659758,46.4443719066834,73
"Maclura pomifera",6,FALSE,2,6,6,0.000289591148889042,22.1870253511392,22.5957509736614,23.3514651190603,21.60000038,7.36949847973434,21.7196093349027,30.9825558499499,48.60000229
"Allium scorodoprasum",2,FALSE,2,2,2,5.20230302761926e-05,23.1535938260486,23.5764016198385,24.3359781414746,22.30000114,8.88022287991028,24.0470629163427,33.5753521048617,56.90000153
"Galium album",1,FALSE,1,1,1,1.79919179359652e-05,21.8261546048719,22.1897424060957,22.8740513824611,20.60000038,28.3427129004803,45.2181152323625,54.2799337799262,86.80000305
"Ptelea trifoliata",1,FALSE,1,1,1,7.15191140169458e-06,21.6279073880748,21.9934622907624,22.6755698781456,20.39999962,6.79636739718338,19.8961084154858,28.2493669338114,59.79999924
"Koelreuteria paniculata",3,FALSE,2,3,3,7.09157701507675e-05,25.0049426954374,25.4297677207576,26.2065102629165,24.39999962,12.4931551634722,28.7182680442619,38.0998713267511,55.90000153
"Gaillardia aristata",1,FALSE,1,1,1,7.66650694777192e-06,20.5262322870546,20.889675361849,21.5745005786748,19.30000114,23.7642789063557,40.4786720322493,49.5167743526625,82
"Pentanema britannicum",14,FALSE,3,10,14,0.000195316417107334,24.8222668813845,25.5518936331603,26.7306604091093,25.60000038,11.6227866406814,31.3336243613843,42.9870580523624,36.29999924
"Peucedanum cervaria",1,FALSE,1,1,1,1.0731806144451e-05,25.2279381528724,25.5915172189392,26.2779437503845,24,21.1679800569386,37.7300858643999,46.7468207950351,79.20000458
"Phytolacca americana",14,FALSE,5,10,14,0.000163186070067553,26.5274047497811,27.0083513557831,27.8558276948024,26.20000076,0.571237697067846,6.3696768449725,13.0154164281446,0
"Centaurea scabiosa",2,FALSE,1,2,2,1.46123125582825e-05,24.2916538377417,24.6938169721616,25.4253394618841,23.30000114,20.7924595945355,39.8467030822929,50.6432905972605,67.5
"Genista tinctoria",4,FALSE,2,3,4,0.000148416506007255,25.7440974383743,26.1375315208777,26.8566591053756,24.70000076,15.0525301079336,30.9843089029608,39.9235689901717,68.30000305
"Chenopodiastrum hybridum",3,FALSE,1,3,3,2.91650614339997e-05,25.3035333113337,25.6957683902974,26.4184654448979,24.30000114,15.7423772580575,32.3593243465563,41.7584172981083,69.20000458
"Jacobaea maritima",25,FALSE,5,15,25,0.0012079713490023,28.0196103544114,28.8581493755656,29.9316691022602,28.5,0.100000001,1.19382673900966,3.36288789014099,0.100000001
"Mentha spicata",2,FALSE,1,2,2,1.29198544128008e-05,24.8058695263378,25.2356786482734,26.00683945668,24,26.5740188137537,45.5710902348172,56.5261380645716,78
"Oenanthe aquatica",1,FALSE,1,1,1,1.31318483352055e-05,20.4268118507646,20.7914092165891,21.4760000087905,19.20000076,34.8950591284381,51.8892323980807,60.9628261662417,93.5
"Althaea officinalis",4,FALSE,1,4,4,2.7817674228061e-05,24.9662803867622,25.365224684364,26.1149621866004,24.39999962,24.6734855526326,42.3421542872773,52.0366501700288,73
"Trinia glauca",3,FALSE,2,2,3,3.00294533497763e-05,26.4981537422465,26.9180443064023,27.6697778536001,25.60000038,1.76240063406549,9.94417226378896,17.2542531446402,36.29999924
"Berula erecta",1,FALSE,1,1,1,2.57047428189713e-05,24.8288552294246,25.1941993227754,25.8781179327588,23.60000038,50.8393457986697,67.8720306961775,76.9583530694601,109.5
"Dipsacus fullonum",2,FALSE,1,2,2,1.32729842578539e-05,23.8375554601367,24.2200472662409,24.93264161158,22.89999962,36.6597000502656,56.5707543636509,68.1834184017989,86.70000458
"Persicaria lapathifolia",2,FALSE,1,2,2,2.24558839034467e-05,23.8404393892106,24.2228022149132,24.9352831546376,22.89999962,36.5537823165541,56.4182219066344,67.9902089981827,86.70000458
"Serratula tinctoria",1,FALSE,1,1,1,1.75727656393565e-05,25.2279381528724,25.5915172189392,26.2779437503845,24,21.1679800569386,37.7300858643999,46.7468207950351,79.20000458
